path,filename,split,class,width,height,channels,aspect_ratio,total_pixels,file_size_kb,mode,mean_r,mean_g,mean_b,std_r,std_g,std_b,channel_variance,is_grayscale_like,mean_intensity,std_intensity,min_intensity,max_intensity,dynamic_range,brightness,contrast,sharpness,edge_density,hist_entropy,unique_values,is_uniform,is_valid,outlier_count,is_outlier,width_zscore,height_zscore,aspect_ratio_zscore,file_size_kb_zscore,mean_intensity_zscore,std_intensity_zscore,dynamic_range_zscore,brightness_zscore,contrast_zscore,sharpness_zscore,edge_density_zscore,mean_r_zscore,mean_g_zscore,mean_b_zscore,channel_variance_zscore
chest_xray_dataset/test/tuberculosis/tuberculosis-460.jpg,tuberculosis-460.jpg,test,tuberculosis,1760,2140,3,0.822429906542056,3766400,706.4453125,RGB,142.53492167587086,142.53492167587086,142.53492167587086,66.16161911622945,66.16161911622945,66.16161911622945,0.0,True,142.53492167587086,66.16161911631,0,255,255,142.53492167587086,66.16161911631,97.78127776922453,0.001880841121495327,5.3329287,256,False,True,3,True,7.403967254639289,8.737608949570143,2.0127305802879425,12.931414892243717,0.3651565518252563,0.7568366653949348,0.6759182240236088,0.3651565518252563,0.7568366653949348,0.5547150958621471,1.2804934155732248,0.4304071289780671,0.3335015697538902,0.289087035915536,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-894.jpg,tuberculosis-894.jpg,test,tuberculosis,1760,2140,3,0.822429906542056,3766400,755.86328125,RGB,127.13284090909092,127.13284090909092,127.13284090909092,69.82435263029686,69.82435263029686,69.82435263029686,0.0,True,127.13284090909092,69.8243526301641,0,255,255,127.13284090909092,69.8243526301641,110.6604960217663,0.005580395072217502,5.3871655,256,False,True,3,True,7.403967254639289,8.737608949570143,2.0127305802879425,13.88004561788057,0.21837769792684697,1.0274272211686313,0.6759182240236088,0.21837769792684697,1.0274272211686313,0.4894601998677946,1.1983248284011856,0.11456754288251986,0.253581729795444,0.2981551625186555,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-4366.jpg,tuberculosis-4366.jpg,train,tuberculosis,1760,2140,3,0.822429906542056,3766400,695.7978515625,RGB,135.80685614910792,135.80685614910792,135.80685614910792,66.0934098916018,66.0934098916018,66.0934098916018,0.0,True,135.80685614910792,66.09340989100184,0,255,255,135.80685614910792,66.09340989100184,79.71362389411539,0.0029205607476635513,5.321594,256,False,True,3,True,7.403967254639289,8.737608949570143,2.0127305802879425,12.727025500068818,0.11025224838136445,0.7517975949533593,0.6759182240236088,0.11025224838136445,0.7517975949533593,0.6462581422927426,1.257400822824143,0.19234674231832805,0.07704694074327256,0.032562995367241256,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-4402.jpg,tuberculosis-4402.jpg,train,tuberculosis,1760,2140,3,0.822429906542056,3766400,689.8935546875,RGB,120.65724245964316,120.65724245964316,120.65724245964316,70.91077079200524,70.91077079200524,70.91077079200524,0.0,True,120.65724245964316,70.91077079155454,0,255,255,120.65724245964316,70.91077079155454,97.7431709306733,0.0014632009345794392,5.0297804,256,False,True,3,True,7.403967254639289,8.737608949570143,2.0127305802879425,12.613686211332743,0.46371685307817956,1.1076881773592286,0.6759182240236088,0.46371685307817956,1.1076881773592286,0.5549081710735126,1.2897693727729964,0.34369484026043906,0.5004130353719017,0.545053275001789,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-3350.jpg,tuberculosis-3350.jpg,train,tuberculosis,1024,1024,3,1.0,1048576,75.240234375,RGB,82.97130107879639,82.97130107879639,82.97130107879639,58.31177931093548,58.31177931093548,58.31177931093548,0.0,True,82.97130107879639,58.31177931102779,0,255,255,82.97130107879639,58.31177931102779,347.66800523114784,0.0075225830078125,4.576133,255,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8147588168686026,1.891513386732622,0.17691663910540714,0.6759182240236088,1.891513386732622,0.17691663910540714,0.7113813465736163,1.1551880500716607,1.677143472868672,1.9368934140626999,1.9819224488268865,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-8599.jpg,tuberculosis-8599.jpg,train,tuberculosis,256,178,3,1.4382022471910112,45568,11.626953125,RGB,70.17205056179775,109.46370259831461,117.22888869382022,43.81465605709824,61.55509850492272,61.25733673435371,424.27533887110206,False,98.5760621488764,56.1211739456783,1,209,208,98.5760621488764,56.1211739456783,114.33107071298492,0.061688026685393256,5.0213547,203,False,True,2,True,0.6609593434005234,0.9765557701238556,4.030002045730553,0.4063661034535968,1.300300246023082,0.015082009026891191,1.2124207810750418,1.300300246023082,0.015082009026891191,0.47086256723060393,0.04784832669605057,2.1300217206965515,0.9270787836518106,0.6757676916405031,3.057418611425493
chest_xray_dataset/train/tuberculosis/tuberculosis-1609.jpg,tuberculosis-1609.jpg,train,tuberculosis,256,256,3,1.0,65536,18.5712890625,RGB,168.89703369140625,168.89703369140625,168.89703369140625,63.168009112453205,63.168009112453205,63.168009112453205,0.0,True,168.89703369140625,63.16800911247889,0,255,255,168.89703369140625,63.16800911247889,968.7960085114464,0.2279815673828125,5.2038126,256,False,True,2,True,0.6609593434005234,0.5903657353959597,0.27018950412878884,0.27306215337052714,1.363930385685787,0.5356787264833497,0.6759182240236088,1.363930385685787,0.5356787264833497,3.8584390684377947,3.7412950170127672,1.3631826131973999,1.3383499366414853,1.2942073732118815,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-8117.jpg,tuberculosis-8117.jpg,train,tuberculosis,256,256,3,1.0,65536,18.50390625,RGB,117.52491760253906,117.52491760253906,117.52491760253906,77.87576624806049,77.87576624806049,77.87576624806049,0.0,True,117.52491760253906,77.87576624799716,0,255,255,117.52491760253906,77.87576624799716,813.012427961221,0.2486114501953125,5.4491024,256,False,True,2,True,0.6609593434005234,0.5903657353959597,0.27018950412878884,0.2743556384718816,0.5823903533115015,1.622238849525644,0.6759182240236088,0.5823903533115015,1.622238849525644,3.0691332932657227,4.199493044885009,0.4545264698960203,0.6198083067131211,0.6644808616473067,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-3051.jpg,tuberculosis-3051.jpg,train,tuberculosis,1024,1024,3,1.0,1048576,70.7275390625,RGB,73.27943897247314,73.27943897247314,73.27943897247314,55.52989348654845,55.52989348654845,55.52989348654845,0.0,True,73.27943897247314,55.529893486086046,0,255,255,73.27943897247314,55.529893486086046,327.3727814120996,0.0066509246826171875,4.572095,251,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.7281328073996299,2.2587062075307274,0.028599822472458358,0.6759182240236088,2.2587062075307274,0.028599822472458358,0.6085519128668982,1.174547933460863,2.0200724219561024,2.306319498129845,2.3514485210777196,0.2953227001558064
chest_xray_dataset/train/tuberculosis/tuberculosis-5430.jpg,tuberculosis-5430.jpg,train,tuberculosis,1024,1024,3,1.0,1048576,73.615234375,RGB,80.48867607116699,80.48867607116699,80.48867607116699,57.72930398287291,57.72930398287291,57.72930398287291,0.0,True,80.48867607116699,57.729303982624934,0,255,255,80.48867607116699,57.729303982624934,335.1440570386476,0.0070133209228515625,4.6413527,254,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.7835652051489812,1.9855718937083453,0.13388530137886073,0.6759182240236088,1.9855718937083453,0.13388530137886073,0.64792649079625,1.1664989666250898,1.7649866525904583,2.0315239839897443,2.0765786312897436,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10260.jpg,tuberculosis-10260.jpg,val,tuberculosis,219,256,3,0.85546875,56064,18.31640625,RGB,103.24086757990868,152.52841395547946,159.82065139840182,56.50385187036321,65.42150564374828,64.4891697796419,631.5234323994908,False,138.61192565639269,62.2532156432213,1,255,254,138.61192565639269,62.2532156432213,956.2694638018955,0.1353453196347032,5.056429,224,False,True,2,True,0.8593651174214497,0.5903657353959597,1.6885118973265867,0.27795490136260714,0.21652711833051946,0.4680968310688258,0.635740798383212,0.21652711833051946,0.4680968310688258,3.794971056935697,1.6838065468432004,0.959941653194703,0.714424933965024,0.9481479821282299,4.6951504832988995
chest_xray_dataset/val/tuberculosis/tuberculosis-10323.jpg,tuberculosis-10323.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,79.9970703125,RGB,80.16215991973877,80.15628623962402,80.16747093200684,57.62284783980462,57.62878154172219,57.6140389860301,2.086714590000661e-05,True,80.15907192230225,57.625078213342306,0,255,255,80.15907192230225,57.625078213342306,635.8857380908303,0.009113311767578125,4.5780354,256,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.9060713665598743,1.9980595122733518,0.12618544859692807,0.6759182240236088,1.9980595122733518,0.12618544859692807,2.1716887823742983,1.1198573219609498,1.7765398339544707,2.044193734395143,2.0888253669694845,0.29532253525783636
chest_xray_dataset/val/tuberculosis/tuberculosis-9829.jpg,tuberculosis-9829.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,80.18359375,RGB,84.44217205047607,84.44217205047607,84.44217205047607,56.48442419510539,56.48442419510539,56.48442419510539,0.0,True,84.44217205047607,56.484424195214594,0,255,255,84.44217205047607,56.484424195214594,350.1768432459212,0.007434844970703125,4.638873,254,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.9096518832897107,1.8357869169174208,0.041917727906021995,0.6759182240236088,1.8357869169174208,0.041917727906021995,0.7240928295619881,1.1571367473055847,1.6250993732903016,1.8808280163842548,1.9258418765911394,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10192.jpg,tuberculosis-10192.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,68.9697265625,RGB,93.87730312347412,93.87730312347412,93.87730312347412,59.10833262729594,59.10833262729594,59.10833262729594,0.0,True,93.87730312347412,59.10833262705373,0,255,255,93.87730312347412,59.10833262705373,392.2958914903538,0.005648612976074219,4.5383406,254,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.6943897177990779,1.4783207916994752,0.2357633457171688,0.6759182240236088,1.4783207916994752,0.2357633457171688,0.9374966292863338,1.1968096812092788,1.2912543858286667,1.5211877855679479,1.5661043062121665,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10506.jpg,tuberculosis-10506.jpg,val,tuberculosis,256,256,3,1.0,65536,19.72265625,RGB,143.98077392578125,143.98077392578125,143.98077392578125,84.139648411497,84.139648411497,84.139648411497,0.0,True,143.98077392578125,84.13964841144411,0,255,255,143.98077392578125,84.13964841144411,1190.5214411092456,0.2218475341796875,5.390444,256,False,True,2,True,0.6609593434005234,0.5903657353959597,0.27018950412878884,0.25096042968216553,0.4199351444504551,2.084993606184027,0.6759182240236088,0.4199351444504551,2.084993606184027,4.98185120105048,3.6050556625714645,0.48156598649771504,0.38861332526221315,0.3442137078701273,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10522.jpg,tuberculosis-10522.jpg,val,tuberculosis,256,256,3,1.0,65536,17.73828125,RGB,138.3560028076172,138.3560028076172,138.3560028076172,57.1304714126728,57.1304714126728,57.1304714126728,0.0,True,138.3560028076172,57.13047141265354,0,255,255,138.3560028076172,57.13047141265354,1049.9974617362022,0.2390899658203125,5.3157744,255,False,True,2,True,0.6609593434005234,0.5903657353959597,0.27018950412878884,0.28905262860901093,0.2068310422083415,0.08964554511184093,0.6759182240236088,0.2068310422083415,0.08964554511184093,4.269860963840955,3.988017032020897,0.2825436699141078,0.1742131258824032,0.12975547932712916,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10076.jpg,tuberculosis-10076.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,76.19921875,RGB,84.65268039703369,84.65268039703369,84.65268039703369,56.826717081758126,56.826717081758126,56.826717081758126,0.0,True,84.65268039703369,56.826717081962656,0,255,255,84.65268039703369,56.826717081962656,334.7099383454188,0.0065250396728515625,4.6315985,251,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8331675468617927,1.8278114471133666,0.06720518660652702,0.6759182240236088,1.8278114471133666,0.06720518660652702,0.6457269496734602,1.1773438903617108,1.6176509175377132,1.8728040398481574,1.9178157283003272,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-1002.jpg,tuberculosis-1002.jpg,test,tuberculosis,256,256,3,1.0,65536,17.2509765625,RGB,153.66119384765625,153.66119384765625,153.66119384765625,69.66324233905807,69.66324233905807,69.66324233905807,0.0,True,153.66119384765625,69.66324233908344,0,255,255,153.66119384765625,69.66324233908344,939.1674670577049,0.2027435302734375,5.4245315,256,False,True,2,True,0.6609593434005234,0.5903657353959597,0.27018950412878884,0.2984069628927195,0.7866944584634297,1.0155249293312691,0.6759182240236088,0.7866944584634297,1.0155249293312691,3.7083206875611685,3.180748021376164,0.8240900746569711,0.7576032659600537,0.7133035187058945,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-1061.jpg,tuberculosis-1061.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,74.625,RGB,85.73098850250244,85.73098850250244,85.73098850250244,55.17600518925357,55.17600518925357,55.17600518925357,0.0,True,85.73098850250244,55.17600518920434,0,255,255,85.73098850250244,55.17600518920434,325.7461604063865,0.004891395568847656,4.603544,254,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8029487355084095,1.786957894865837,0.05474391146305108,0.6759182240236088,1.786957894865837,0.05474391146305108,0.6003103424183899,1.2136277855977107,1.5794969424455998,1.8317020166815994,1.8767025805358604,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-955.jpg,tuberculosis-955.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,72.3662109375,RGB,87.67996215820312,87.67996215820312,87.67996215820312,54.536236889743755,54.536236889743755,54.536236889743755,0.0,True,87.67996215820312,54.53623689006629,0,255,255,87.67996215820312,54.53623689006629,400.43444208529763,0.00626373291015625,4.630068,247,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.7595888653717001,1.713117684754818,0.10200786309244417,0.6759182240236088,1.713117684754818,0.10200786309244417,0.9787320724789377,1.1831476190801369,1.5105360471897267,1.7574127111098887,1.8023931679574927,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-737.jpg,tuberculosis-737.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,79.1044921875,RGB,82.50186157226562,82.50186157226562,82.50186157226562,54.438385794265926,54.438385794265926,54.438385794265926,0.0,True,82.50186157226562,54.43838579410825,0,255,255,82.50186157226562,54.43838579410825,377.57309176996785,0.0062999725341796875,4.661886,250,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8889373755071496,1.9092989076888722,0.10923677623564768,0.6759182240236088,1.9092989076888722,0.10923677623564768,0.8629008932982537,1.1823427223965597,1.6937537377350784,1.9547871063894742,1.9998209842274786,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-241.jpg,tuberculosis-241.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,84.2734375,RGB,101.69714546203613,101.69714546203613,101.69714546203613,60.75442264100862,60.75442264100862,60.75442264100862,0.0,True,101.69714546203613,60.75442264059176,0,255,255,101.69714546203613,60.75442264059176,362.03255114123584,0.013573646545410156,4.1112366,247,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.9881608050936617,1.1820526509652336,0.3573709947399615,0.6759182240236088,1.1820526509652336,0.3573709947399615,0.7841619246326844,1.0207914854059168,1.0145634583501506,1.2231177447991401,1.267953590354962,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-320.jpg,tuberculosis-320.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,75.8798828125,RGB,85.08320713043213,85.08320713043213,85.08320713043213,57.64579362381872,57.64579362381872,57.64579362381872,0.0,True,85.08320713043213,57.64579362420962,0,255,255,85.08320713043213,57.64579362420962,371.32327223935863,0.0064792633056640625,4.5827856,241,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8270375522510258,1.8115002033161167,0.12771583417329174,0.6759182240236088,1.8115002033161167,0.12771583417329174,0.8312350487216321,1.178360601962019,1.6024175105186385,1.8563935912201441,1.901400838050505,0.2953227001558064
chest_xray_dataset/test/tuberculosis/tuberculosis-366.jpg,tuberculosis-366.jpg,test,tuberculosis,1024,1024,3,1.0,1048576,77.0439453125,RGB,85.9742956161499,85.9742956161499,85.9742956161499,56.093167155466936,56.093167155466936,56.093167155466936,0.0,True,85.9742956161499,56.09316715534632,0,255,255,85.9742956161499,56.09316715534632,366.2767338158358,0.00598907470703125,4.631321,253,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8493829760309469,1.7777397875093395,0.01301296061463221,0.6759182240236088,1.7777397875093395,0.01301296061463221,0.8056658461892119,1.1892478886819864,1.570887961852058,1.8224278448831976,1.8674258986071963,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10332.jpg,tuberculosis-10332.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,75.8974609375,RGB,84.1248197555542,84.1248197555542,84.1248197555542,56.225194558496746,56.225194558496746,56.225194558496746,0.0,True,84.1248197555542,56.22519455817913,0,255,255,84.1248197555542,56.22519455817913,372.5916691375751,0.0053501129150390625,4.633936,253,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,0.8273749831470313,1.8478103529796288,0.022766705508919186,0.6759182240236088,1.8478103529796288,0.022766705508919186,0.8376616117357606,1.2034394881029553,1.6363283082250073,1.8929245788710674,1.9379417131112813,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10212.jpg,tuberculosis-10212.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,129.439453125,RGB,85.75492858886719,85.75492858886719,85.75492858886719,54.11121239100238,54.11121239100238,54.11121239100238,0.0,True,85.75492858886719,54.11121239075584,0,255,255,85.75492858886719,54.11121239075584,445.1304659783258,0.0068378448486328125,4.464921,235,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,1.8551707462189568,1.7860508836283693,0.13340725784798463,0.6759182240236088,1.7860508836283693,0.13340725784798463,1.2051925868758444,1.170396361092938,1.5786498659428534,1.8307894890103495,1.8757898058815514,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-10390.jpg,tuberculosis-10390.jpg,val,tuberculosis,1024,1024,3,1.0,1048576,145.2421875,RGB,86.60684108734131,86.60684108734131,86.60684108734131,54.550808194382,54.550808194382,54.550808194382,0.0,True,86.60684108734131,54.55080819450082,0,255,255,86.60684108734131,54.55080819450082,465.82747055355856,0.006290435791015625,4.553013,237,False,True,2,True,3.4573010470878915,3.2121207603864,0.27018950412878884,2.1585211217279197,1.7537747172987035,0.10093138364058878,0.6759182240236088,1.7537747172987035,0.10093138364058878,1.3100577156801418,1.1825545373132904,1.548506488477178,1.79831701934182,1.843308547274173,0.2953227001558064
chest_xray_dataset/val/tuberculosis/tuberculosis-9800.jpg,tuberculosis-9800.jpg,val,tuberculosis,256,192,3,1.3333333333333333,49152,10.294921875,RGB,93.70703125,140.67415364583334,148.45855712890625,45.50296295914721,64.88254914230528,68.47434284360541,584.9152344223343,False,127.51914469401042,59.46884613117527,0,200,200,127.51914469401042,59.46884613117527,62.22280088025662,0.059672037760416664,4.781072,201,False,True,2,True,0.6609593434005234,0.9072396100444897,3.000896375678744,0.4319358669064596,0.2037419163903936,0.26239688295791735,1.5338401861982165,0.2037419163903936,0.26239688295791735,0.734878570508541,0.003072398590591062,1.2972791470137781,0.2625744105400166,0.5149402020452756,4.326839585870455
chest_xray_dataset/val/tuberculosis/tuberculosis-10087.jpg,tuberculosis-10087.jpg,val,tuberculosis,512,512,3,1.0,262144,32.35546875,RGB,145.06661987304688,158.90720748901367,170.0468292236328,101.04043892335476,95.98910929220668,94.20788404520435,104.40709968275041,False,156.03456497192383,96.64755735447072,0,255,255,156.03456497192383,96.64755735447072,23.76662640995346,0.01903533935546875,3.5518813,252,False,True,2,True,0.7117941200956149,0.6771297631981603,0.27018950412878884,0.008460092419531634,0.8766136946597434,3.009036269855458,0.6759182240236088,0.8766136946597434,3.009036269855458,0.9297237556893302,0.8994850825941412,0.5199866744399942,0.9575663128161458,1.3380461548881122,0.5297311369588975
